path	group	bytes	sha256
results/duplication/replication_null.tsv	results/duplication	59251	8b6bf3e59c049f535f1f07fdf2a90bd3e6fe2432badcf2c0cc72513d467098e4
results/duplication/report.md	results/duplication	28670	e798f60720c403f36b22509a004f43b91b349d6bf4ef3065f7414c2669dcf113
results/duplication/symbol_to_ensembl.tsv	results/duplication	1445369	ae5fb3d92cddd87da6a5fce5327c7d7a79ca9aa2f81fde8ba7a40c13bdb4f27b
results/duplication/teleost_copies.tsv	results/duplication	8706	5541dba4e6cda86b4521a8e7e9cf2feb0a374728bc487e040e0de14efa5b7c90
results/duplication/windows.tsv	results/duplication	54634	32234cdc4d9cb1296558e9785da5cae4362f0b1f3ecc64ca5982a9deedb73130
results/gene_architecture/architecture_by_class.tsv	results/gene_architecture	11681	593d9483d8d09e7b332008c976452248cac7f610d937af6d1f2f7265724eb85d
results/gene_architecture/architecture_by_paralog.tsv	results/gene_architecture	1502	b484d1055e67d9543b859cb1d21a9f356e5828d6908c5efe42981b69e1d6f293
results/gene_architecture/architecture_loci.tsv	results/gene_architecture	497577	bb85ab9e2b4a126240ead72c21f0ba8142ab982b06a4d314404a455fb553361c
results/gene_architecture/architecture_sensitivity.tsv	results/gene_architecture	946	81415d2315b510d41a72dc7203618ac87dd74764763bdc7c0fc75da9b7ae36c7
results/gene_architecture/boundary_concordance.tsv	results/gene_architecture	122738	42a6e0eb453c7d7292c7a0e46d9f4f20a6d3e0edfa649e0c09dd4f4810259eb9
results/gene_architecture/boundary_concordance_summary.tsv	results/gene_architecture	1366	7f924db7be21055a099a7c5b8d6098c1a4cbc2f8eab0447f2711d021da00697f
results/gene_architecture/figures/architecture_by_paralog.pdf	results/gene_architecture	24323	338bdc411e96231f27162c9ac27d659473b06c40a94e7b8ab452b79e75c938d9
results/gene_architecture/figures/architecture_by_paralog.png	results/gene_architecture	166340	8999e5b1d958c17dc2b8472c03b1096ddbee79657a8e9e34586a013751d40687
results/gene_architecture/figures/fragments_and_duplicates.pdf	results/gene_architecture	17441	6a4ea5a39880f93b16580ca5e8037a3317ba57b42f38e908dc87274a86a2f30e
results/gene_architecture/figures/fragments_and_duplicates.png	results/gene_architecture	150201	8cd90e611eef97135981dc811236142e2bb0134210dda28fd625dac91b65b3be
results/gene_architecture/figures/intron_positions.pdf	results/gene_architecture	25503	4d86f330279ff1665067e53f88171b4043cc4bdcf0e3642be189c22eff3fe507
results/gene_architecture/figures/intron_positions.png	results/gene_architecture	216175	5697a685d3cd85b411d95a61601d60bc52012650a066a096d574c3db5b8bf70d
results/gene_architecture/figures/junction_quality.pdf	results/gene_architecture	15393	6773d8aaa477f867f93c5733286ad00d5db71a5ba3f20879d5c0145340b2e1a2
results/gene_architecture/figures/junction_quality.png	results/gene_architecture	180279	11d271d5766f537b637b3a21be01e4621cbf7a43c498168e8d13a12fd88815eb
results/gene_architecture/fragment_summary.tsv	results/gene_architecture	414	9d3205d52d771bd287022f312160ab7c7ac10a2c5cca2f32a0a5cbee9fd0994e
results/gene_architecture/fragment_termini.tsv	results/gene_architecture	224824	4d3d6ffa04008e4d29575c17bd072fbcf6254cba9ef37dae7b1eda9f28bf6cc5
results/gene_architecture/fragment_verdicts.tsv	results/gene_architecture	65608	335fe20fa4ce9901fec7dab3dcae1f34f05f04759f87c256d795cc19cde64d45
results/gene_architecture/frame_anchors.tsv	results/gene_architecture	897	6d40663deeb0b1520c11ae69a582904472925822fc9fa93cf57b049bf8858326
results/gene_architecture/frame_map.tsv	results/gene_architecture	6693	03cb8314fba36cc34dc49b392ddab364b3c0af926a1fa5da1c8d4994cb166ff7
results/gene_architecture/gene_architecture_stats.json	results/gene_architecture	13454	db8bfe49085fe38999741b63b9648e5ff66f5553843bbed98a56ebcbc354f7e8
results/gene_architecture/intron_conservation.tsv	results/gene_architecture	22291	6c3c16c765965aa9b069d3535549124833b97125cd375370cb6e1970e1a4ac76
results/gene_architecture/intron_conservation_summary.tsv	results/gene_architecture	198	8a8ac30485bc2580508444257ce53e0db52a3cbb3b3ddcae81c84f4014192c78
results/gene_architecture/intron_floor_calibration.tsv	results/gene_architecture	499	1fb16ab9f25c08bb3ac565ecbefa498bddcd92ec2af72ad32c95de40b31c6cbf
results/gene_architecture/intron_positions.tsv	results/gene_architecture	7092649	cfb80762cfbf491634b12bbfc8758d59f729ed462215c750a96449f2b4c4c3e5
results/gene_architecture/junction_gap_bins.tsv	results/gene_architecture	459	6748a07887ab8d2ab92de53228d06458aefe0029afe0f9010015c5d4de2f767b
results/gene_architecture/junction_quality.tsv	results/gene_architecture	477	fcc7f028b8978d98e4a7f495a6b79f53ac38a3f59be655d277711927c58bda6b
results/gene_architecture/paired_comparisons.tsv	results/gene_architecture	13619	16d404c7dfa520c823b49dfca371be503a39434804d335de2aaf3a3c0bc3757d
results/gene_architecture/report.md	results/gene_architecture	25193	dd3727656dc15e65abc9b1353eae61d6b4ea43478970464fa5a3143f0999d0c8
results/gene_architecture/shared_intron_summary.tsv	results/gene_architecture	2156	3a52531954a72cad2bdd8b0b53669e5fef4c0ddecaff823194776ba780117968
results/gene_architecture/shared_introns.tsv	results/gene_architecture	373709	d454a2cb613c417ef5a20863e25fd8aad66f729bfcf2745ac5ec6f800ce1afe4
results/gene_architecture/tandem_by_class.tsv	results/gene_architecture	374	9d3748f485945240c1891d85309d05043cb914ce1ab37a386a3a6045b7829dac
results/gene_architecture/tandem_cells.tsv	results/gene_architecture	85504	c4cb26857d86c0054ad4bf11aa00b57995217ee9d5cdcbb2e49ea0fe9f4e4e53
results/gene_architecture/tandem_control.tsv	results/gene_architecture	250	37990ab3545985917384bc8f22922ad070d3eddbfcddc41acce46d7b61380cfb
results/gene_architecture/tandem_pairs.tsv	results/gene_architecture	1536705	ddbda7205d634caf3eba1d32f32b8d0e90bef8bba48a1b8c50a13d7a801adbe0
results/gene_architecture/tandem_teleost_check.tsv	results/gene_architecture	16648	eb3d340bd9938315399246f19a6fa94be3f5415ff25581dfe8499cd87a6806ec
results/methods/inference_summary.json	results/methods	299	5b2a8beb6ccb1dc824854d722fc80d3c855be286b79e63b21492d205098bb64f
results/methods/reconciliation_loss_audit.tsv	results/methods	461	b0b5bb0e93957363ebfdb8712739520e6444d02e0f8f731f2b036dea111ce8e2
results/methods/synteny_power.tsv	results/methods	488	f67691601747804d40e0d3b9e02f5ef5e96e77bb71dc76945f4c2d8042da1886
results/methods/tree_resolution.tsv	results/methods	323	62b78653ce4a9040a018d00344e995bdb4b328dab802e25e08d476237842e087
results/msa_v2/align_stats.json	results/msa_v2	1368	a661581008e7756fcf8b72978c72f56be75b331cd1486158068294d3d0b92038
results/msa_v2/aln.fasta	results/msa_v2	1611936	d5418b8e222c3a20216e03096be98a7c71b2c7f3f4fe1ce818869b7c5cd5a5bc
results/msa_v2/column_map.tsv	results/msa_v2	16953	70ed7c9b9fcae057a7a1c91fae3d8a6400b431c21793b62ec9f323c9317c02b1
results/msa_v2/conservation.tsv	results/msa_v2	22275	fa8aac6cadb9fc10cdf5100b9ec0226ece87e683f1566f246fe4a1c714eb3a9a
results/msa_v2/coverage.tsv	results/msa_v2	14748	e270aa0c4af112e516c7d24baae55c6d39403e34d48b77f8e2ba9adf23d432e7
results/msa_v2/figures/msa_conservation.pdf	results/msa_v2	55887	23ae2de82e229a03a72b1b537ff8d558d1530c69e8d772bb0703c227b3c7d624
results/msa_v2/figures/msa_conservation.png	results/msa_v2	178510	bf0472b71632ccf0069000156dab16a7bebfbeb54d104a45027ec0ad12e25287
results/msa_v2/figures/msa_coverage.pdf	results/msa_v2	14559	bd603e09ca15c886bface9017639d71de939300fe9a95dc28b115af08c7e0fc8
results/msa_v2/figures/msa_coverage.png	results/msa_v2	107139	e03457c239767e89584826c3893f23a2b4b77598f87802767de5b82f9da07274
results/msa_v2/figures/msa_group_identity.pdf	results/msa_v2	18202	c77d2a5c4dcc68bd6001644b43a115b4a0a6efece01f7d2e96161613b575543e
results/msa_v2/figures/msa_group_identity.png	results/msa_v2	254701	1960bb247c638cdae52a720247d58df893e02a9df40b28dd2b3aace740d8c39f
results/msa_v2/figures/msa_identity_heatmap.pdf	results/msa_v2	74261	62abda844a4617092fe3f495aa7fa10d70bfccb7be237571ab59d1ff5395b1ba
results/msa_v2/figures/msa_identity_heatmap.png	results/msa_v2	161053	acc1e52bae30cf58a2f8d6a768542e4775f35e46b17c5def692656e0280f9067
results/msa_v2/identity_classic.tsv	results/msa_v2	140405	d5a06bc55387ef55a80d4a034673c71cd1b485fbc815a1826c4095586d0cfe01
results/msa_v2/identity_covered.tsv	results/msa_v2	140405	baac7af8561de59c8b113178c9b39a6a4db4c2c0e8581f16adcdbce2d240e01d
results/msa_v2/length_targets.tsv	results/msa_v2	364	85de304203903e3aa8d54aad690ab46aab7506166550dcb534fde1a92ab33435
results/msa_v2/mafft.log	results/msa_v2	309170	a4f0631d1d12ecfcb591e944cebadc86a7e08877eea9e868adf92dcd0b740a5f
results/msa_v2/report.md	results/msa_v2	21538	1c883d0c1d23a521f8e4c32dae49806d70031a1bb00cfbe1383d56a3bb4de6f4
results/msa_v2/representatives.fasta	results/msa_v2	388875	1bb3f87482e83c2ed9ccfc1c8ae69570f1d8c67e4339a369b6e9c0efb04c281c
results/msa_v2/representatives.tsv	results/msa_v2	48089	8b1e3224bfb63f32c3741c4289fe68f7ec9cbea51243e394e6273fba80ffbbf9
results/msa_v2/selection_stats.json	results/msa_v2	2651	e9c1d9d05a3817848f048368f15bc1375881024210acd72afd7934d4317dd5c1
results/msa_v2/stats.md	results/msa_v2	691	247180079e6cb46bdd57728c0c75f975b50af58dafb558b88dda41809fea389c
results/msa_v2/trimal.log	results/msa_v2	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
results/msa_v2/trimmed.fasta	results/msa_v2	252238	7e7a9e0851dceb660152ee3855439a875345997ee406faf716124ab0308ae9aa
results/msa_v2/unfilled_slots.tsv	results/msa_v2	312	0575ffaf8a7d96ef72d1b29ed5632beeebe68447291ac7b43f4d2e773125a89f
results/phylogeny/au/H1_12.ckp.gz	results/phylogeny	43200	282ae050db0ac1ba7ee0a4879388dfedda21ffb50665e5067971fc71b8d04248
results/phylogeny/au/H1_12.constraint.nwk	results/phylogeny	2119	3eec56ab721367f3283797e6b2c40da14a43d0a2895200a50436b802c799730b
results/phylogeny/au/H1_12.iqtree	results/phylogeny	38108	1bb5f0a95aec5dc96f378ca0ecdea95797956b4e93f5d59f9b7efd3be8ad1b1d
results/phylogeny/au/H1_12.log	results/phylogeny	22032	3c536cd82b5eedfc9092a2936e1a4c74cb796d00b4e771bd189e22e73b6ae205
results/phylogeny/au/H1_12.parstree	results/phylogeny	10996	ea1014c82ed5c828e68d87f5153cdc43c80180738944c2e49a827157189c873f
results/phylogeny/au/H1_12.treefile	results/phylogeny	10996	f7e5dbfcb37bd923c06be7135eea65bf104d7af4b3ecd06ecefb38751f73af62
results/phylogeny/au/H2_13.ckp.gz	results/phylogeny	43238	35eb1c58175c249ee8d2d19086a23b0c1e58172ad9246572441c80b9e613a01b
results/phylogeny/au/H2_13.constraint.nwk	results/phylogeny	2119	5e08a3129166d2b559904d88c7800b1c5702d6ae016f97541aa68345690f8785
results/phylogeny/au/H2_13.iqtree	results/phylogeny	37928	3251f235a1952fff660adaa39d287607d43d9ef7d94f98c481719ef99b4decc5
results/phylogeny/au/H2_13.log	results/phylogeny	21719	e566486239a4255cb79c4d26aa06aa6d4730df6cd1cc1b4893e2e61f03164d71
results/phylogeny/au/H2_13.parstree	results/phylogeny	10996	2b3d26b1031361021de861cc626b86389b9be521f0574e4da7004cf5f65e3096
results/phylogeny/au/H2_13.treefile	results/phylogeny	10996	3a93c928cf5145f08244dec2975b8cfd0efe7a1457dc004531d61167e4ebbb82
results/phylogeny/au/H3_23.ckp.gz	results/phylogeny	43373	9a1ef8baab552b4460742717a6a5220c21dd671f7d0af876564f97259218f99a
results/phylogeny/au/H3_23.constraint.nwk	results/phylogeny	2119	5e35ec8f29b533a707bf68c121a074ac4d4c21d66f506d6a86787f630e2f4472
results/phylogeny/au/H3_23.iqtree	results/phylogeny	37570	b4e6035b5e17db19dc4a564f665101300377a26f02f69fd9dfb70a121c231201
results/phylogeny/au/H3_23.log	results/phylogeny	21673	b1ce8b381594427c3925e6d987fab9103af7154e9ba5e75dd3e91ecfe4f5f47a
results/phylogeny/au/H3_23.parstree	results/phylogeny	10996	e005ae4913bf2e591387cdea3e3eba37425ed99c463ed3af0a08b72179015308
results/phylogeny/au/H3_23.treefile	results/phylogeny	10996	b6414caff117e40635874535f5d0a0e21e04a1e953107b8a2b67d6aee8774372
results/phylogeny/au/autest.ckp.gz	results/phylogeny	4777	2f4b8368b956ac1c30ca6db46650a884937e20efb99aff572f9758dd73ab5e9f
results/phylogeny/au/autest.iqtree	results/phylogeny	39733	74c2b41961067e1e3980845260c9dc73d983cce63db202b4add016970e7745bc
results/phylogeny/au/autest.log	results/phylogeny	18490	2556f3092db5d9c12a46391c0142e17c49577047d044d5beca13e6f4bcdb4288
results/phylogeny/au/autest.treefile	results/phylogeny	10996	8a6756f907c8aa7fb092d856e0b9a711005bd6022850d845e6a24e609c998b23
results/phylogeny/au/autest.trees	results/phylogeny	45025	fe9aa2821afb4889b051d9548aa33613ec0d4bd0e4979eb114fa97c68e580954
results/phylogeny/au/candidates.names	results/phylogeny	21	afe364da2cb2ca1e7fdff5af3ef82500a4b9fb09526dc18c75f6e1ce84873b5b
results/phylogeny/au/candidates.nwk	results/phylogeny	44908	7f7731785e296a75e42987913980372492a4be3e7eb5f10a6acbeec4526ec0e5
results/phylogeny/au_test.tsv	results/phylogeny	409	4913ef41b53558362e08a5f00943172012f9d6a3919bc01864f11316dd17fee6
results/phylogeny/bnni_comparison.tsv	results/phylogeny	849	b55e6adaecb3486f0ade34c544033dc2ebdbf51f2c20e172f32965f1606abfb9
results/phylogeny/claim_members.tsv	results/phylogeny	33259	cd9a3e78454d9701ce240cdcf2424a6ced555d21d6debcc9ff4ba6de064061c9
results/phylogeny/claim_nodes.tsv	results/phylogeny	575	7153d6aab859d26ada0f97f6f3f3bd200509acad082aacee9666b87e5ca8d93a
results/phylogeny/cyclostome_monophyly.tsv	results/phylogeny	1133	92ef0208478d5039097920a20cbbfe6ccdb172f1af1f7f7bf355d25f0b93e5ad
results/phylogeny/cyclostome_placement.tsv	results/phylogeny	784	a8f998be969f12b0c2e4ca4710e6424d1deeb98e54328680979691d55884fe22
results/phylogeny/duplicate_pairs.tsv	results/phylogeny	537	21f5edbb2f68d980eac76cf03d9e28db013fb9d4c74ba35a154ab427faa41fa4
results/phylogeny/figures/paralog_placement.pdf	results/phylogeny	17896	914d63f5e971b6d3bc046da71f342f70560a3e35af5a85d1c63d6111b9a9e948
results/phylogeny/figures/paralog_placement.png	results/phylogeny	271885	336a9c3c1457a70d772943e21344ceee2a900b66b99a57727f5deca9d04df8d9
results/phylogeny/figures/sister_au.pdf	results/phylogeny	17788	52004f705bf00cf6c0f0a27aa783688772f7cb39df541fd98b3d87282d268ba3
results/phylogeny/figures/sister_au.png	results/phylogeny	158553	db38054eebde52e26199c8b01ecb4cca8b18e0595f0686baa0b61a3a16aef581
results/phylogeny/figures/support_profile.pdf	results/phylogeny	15872	7202cdb8f00e07b596d04560aee9bcaa6653152f84c1886b96bf4dd853459382
results/phylogeny/figures/support_profile.png	results/phylogeny	113764	6a00dacb28c01cf6d97e06d5b69f2c5f5621c0203a1974375b74bea1e825f116
results/phylogeny/figures/tree_ml_rooted.pdf	results/phylogeny	80740	468833c8fa9938de7da1094c76214efbb2dd395b0512b3b9c6439be1d99baa03
results/phylogeny/figures/tree_ml_rooted.png	results/phylogeny	1038491	693da436123126ee2c7b8fd21d2fea5c90c6242318cb959e17a5f0fb0caad9d0
results/phylogeny/input.fasta	results/phylogeny	252238	7e7a9e0851dceb660152ee3855439a875345997ee406faf716124ab0308ae9aa
results/phylogeny/itpr_ml.bionj	results/phylogeny	10640	e3b837453289bdf3fc002ff952018e93c6ba76b754467344ed1af5b8bb47e3de
results/phylogeny/itpr_ml.ckp.gz	results/phylogeny	126614	274f19aef097b51673f3a23f87c108015dfb4139af605b5ea624dc51e1ce94ee
results/phylogeny/itpr_ml.contree	results/phylogeny	11333	5aacae73ae8e9002d00a7d6b1689ef0b8ded42b3d416b251beff53f7290d3925
results/phylogeny/itpr_ml.iqtree	results/phylogeny	75965	904dd11518af69e32644339d8831c967b2513e0f1a1f3f57b8e4c791bbd378a8
results/phylogeny/itpr_ml.log	results/phylogeny	23126	7a3ee817ff970fea3714157e25d1efdab9476d4c312741e87d824cb4276db8c5
results/phylogeny/itpr_ml.mldist	results/phylogeny	189212	97e5372caed71b47013a6b0af1c77b29bb844067a684c629d50673462a6e1e7c
results/phylogeny/itpr_ml.splits.nex	results/phylogeny	35850	55322ba38b400bf3cfcffe6cf870fec26dd019276cb859be37e26510537e8198
results/phylogeny/itpr_ml.treefile	results/phylogeny	11920	0992b792fa382851c5321e59389c8f4a079dc9c5c92010423567df8842363a7d
results/phylogeny/itpr_ml_bnni.bionj	results/phylogeny	10627	6b496dcf46fc0421e82bcb85314dca36088161f9774dec001e08cb357d151fa9
results/phylogeny/itpr_ml_bnni.ckp.gz	results/phylogeny	1447878	9d0713595939dc488d51c3ebae6be3a7f4dcdbeadd666f6abbee68d555b7822c
results/phylogeny/itpr_ml_bnni.contree	results/phylogeny	11321	bc1aa5ba59ea93ea77da0a209eaf35a17c6859cd8762bcb5c66c8c0e71cbc9ca
results/phylogeny/itpr_ml_bnni.iqtree	results/phylogeny	75808	9babfb90b27fc61da8b4a9856ceac3e6e7688a107f1312895ab9095ad34065f7
results/phylogeny/itpr_ml_bnni.log	results/phylogeny	23634	7f6b6436547b6892084b2ac44e2c6dbff3da38562de848735f4802dbb29dd224
results/phylogeny/itpr_ml_bnni.mldist	results/phylogeny	189212	188a3617f9fe26e1046371f6d25ab949e126bcea8f9271b03cb5a2e7e909868d
results/phylogeny/itpr_ml_bnni.splits.nex	results/phylogeny	56742	cef6752d9a571dc97b32c54635c71962aa731ace79710e6c4c8a988c1f0bc25d
results/phylogeny/itpr_ml_bnni.treefile	results/phylogeny	11913	2386d10a8ded2ee547b6d1ebe29dc4cdeb85e9476cc948a9646621eeabb5f3a8
results/phylogeny/itpr_ml_bnni.ufboot	results/phylogeny	10996000	5deb207de6645c4fabdd728a2c8a790d3a613a45443c9899f005d57a4f76c87c
results/phylogeny/membership_audit.tsv	results/phylogeny	5100	39dd87f4f2d28fdcc4360a3b2aa5ac378980385362d2700980cfafe85a3d949b
results/phylogeny/model_choice.json	results/phylogeny	887	6972fa0b86874d189af4b6f422c9ba09fdc587c7c39bb172b95f55c4e9fb8a00
results/phylogeny/model_matrix.ckp.gz	results/phylogeny	2643	2b8540d4ea80a5af598f4312c5b709d90ce9ac40b14d6e8a96e2c9431c4428d6
results/phylogeny/model_matrix.iqtree	results/phylogeny	47568	0aecac5cbce228d6267f65ab25fefb494a757107bfdbed0f34d09ae072cab581
results/phylogeny/model_matrix.log	results/phylogeny	28612	95ace5ef2a03b972c93308d1011acbd5a050620e1ff8b6a86486d1a7fa41c50b
results/phylogeny/model_matrix.model.gz	results/phylogeny	9399	c2dd13eaa7aa59b23468465988c710f1e4261d30c820d5e9fae2a9bb4ca3b232
results/phylogeny/model_matrix.treefile	results/phylogeny	10996	7c32479b5668f4ef802707195d28c22dac672612573c7ec30ccba57acf184b4b
results/phylogeny/model_rate.ckp.gz	results/phylogeny	3861	63d3605f1636f67fc7c0701df09eabde2fe803a2a7702f1702bb14572ab50841
results/phylogeny/model_rate.iqtree	results/phylogeny	38769	7bb2171a0fa9b4ea2e1678fadb0482fc37a72496507a35eaaa793017c66d3465
results/phylogeny/model_rate.log	results/phylogeny	20092	dcc7d908757d8a30962b9b2f95ad29ab2a7489183c6473fbac3d5a0dce1f6b83
results/phylogeny/model_rate.model.gz	results/phylogeny	10240	48f85ab50f44614ab07868ff645d16132cc0953f5bb77ab956f950f6bcfbd2d3
results/phylogeny/model_rate.treefile	results/phylogeny	10996	7350145d389b19ed871f4e765215ec1fd89b039dc62265137adc85a094e6550a
results/phylogeny/model_selection.tsv	results/phylogeny	9549	c1b19ae8a602178c63d07124c207a335ee628b4e7d50750a0dc65b71afff9038
results/phylogeny/monophyly.tsv	results/phylogeny	1976	5a2a7ab3a484c5da6e076dc5de3ad8861aac974c0e64dc6ea21e348eea9cba58
results/phylogeny/monophyly_corrected.tsv	results/phylogeny	101	bc13da62e374a89bd425be01c6b4029e4fb39c0bda91484c29a5faf5b3d8c4ad
results/phylogeny/naming_conflicts.tsv	results/phylogeny	807	38f70d469ceda2b939a1b1e8634b62a30e1b0d7c03afe26f27c02e96d520638a
results/phylogeny/naming_rbh.tsv	results/phylogeny	1033	5fa86b4c169ddd313a85d26d1b8bb6fcd5ce1d2dc4900f29f919865865d4c61c
results/phylogeny/paralog_clades.tsv	results/phylogeny	849	bf4b2f90d2528344e0e99814ad02d6ae22905ae0a195a7090b68aa3899aac80c
results/phylogeny/report.md	results/phylogeny	22940	74df9f571aa609ed937a6c42f0db68e5d432ea6e42beb9e0afb537e5913df0a6
results/phylogeny/rooted.nwk	results/phylogeny	11893	2f27a47e75017376bb6cf8c8bdba605a1a31177e56497121b65437bde926376c
results/phylogeny/rooting.tsv	results/phylogeny	80	9b306ab4fae626aace334bf92ce01fafd35f0538de9404ff468797af2901f32d
results/phylogeny/sister_ml.tsv	results/phylogeny	211	1587b07d2a8e9ad5710b2d554f73e7761e5066842a7994f43ab1f7f970511e04
results/phylogeny/support_summary.tsv	results/phylogeny	148	6acf4d22cbfef00002e248cf2dfc3789f219c4d2d79bfb661627626054ca119f
results/phylogeny/tree_stats.json	results/phylogeny	2071	e0009be7b4c022728ec1b184399003428a9ba7a3cca1f5cbdf54892c2746ef26
results/reconciliation/branch_lengths.tsv	results/reconciliation	4635	c141094283e3d7414b6ee128597d181d9087be07a1ce46b01490220a29c6c9cd
results/reconciliation/corroborated_losses.tsv	results/reconciliation	375	ca272ebffd6278e1dec05cb175b3279ee20d604522cfae39dd4185f0ea059ba7
results/reconciliation/cyclostome_loci.tsv	results/reconciliation	2442	383f70df1cb818c13e2ee002ab3e272dfc9463f8ccaa528270446644eb6f1f28
results/reconciliation/duplication_placement.tsv	results/reconciliation	4804	f671f6cd83a0908fd18a31ac38b5a9d404696cc1b80cb45bcc54d326791fbd80
results/reconciliation/figures/recon_cyclostome.pdf	results/reconciliation	18366	2545bcce2094be68d834a5b2598e42cdcf9209831d9462db2ca55631318bacdf
results/reconciliation/figures/recon_cyclostome.png	results/reconciliation	170108	094cced0118511f0fd51c3cf6c4ecec07db3a48b26dd0e3693b42118b1662b06
results/reconciliation/figures/recon_dated_backbone.pdf	results/reconciliation	21424	89beb28aab2f2dc0f8dbeee6201048ec937c5ce8510afdff16b0e71ceccd454f
results/reconciliation/figures/recon_dated_backbone.png	results/reconciliation	286987	7b61dc546ad90a3677def760d1a7959a93b7d4db3a76098dcd6014ad96dd42cc
results/reconciliation/figures/recon_losses.pdf	results/reconciliation	13511	f86ae5af4e76abe409941f8831057f086b98e0b5cd0acd96e9fe7d12ef381c26
results/reconciliation/figures/recon_losses.png	results/reconciliation	160981	15a151aee6ac1fa45d9a5b2bf5850e5054255be6af6a8dd7917e27ac902b15cb
