label	ITPR1_Apteryx_mantelli_North_Island_brown_ki_A0ABM4F3U0	ITPR1_Bos_taurus_Bovine_Q9TU34	ITPR1_Chanos_chanos_Milkfish_Mugil_chanos_A0A6J2VNY7	ITPR1_Chanos_chanos_Milkfish_Mugil_chanos_A0A6J2VJN0	ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M2BDG0	ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0AC58JVG8	ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0AB32U288	ITPR1_Gallus_gallus_Chicken_A0A8V0ZJT0	ITPR1_Homo_sapiens_Human_Q14643	ITPR1_Latimeria_chalumnae_Coelacanth_H3A1P5	ITPR1_Mus_musculus_Mouse_P11881	ITPR1_Podarcis_muralis_Wall_lizard_Lacerta_m_A0A670JBK6	ITPR1_Salarias_fasciatus_Jewelled_blenny_Ble_A0A672IUQ7	ITPR1_Somniosus_microcephalus_GCF_052327205.1_ITPR1_147905519	ITPR1_Xenopus_tropicalis_Western_clawed_frog_A0A8J0T3U5	ITPR2_Astatotilapia_calliptera_Eastern_river_A0AAX7UHL1	ITPR2_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M9PQQ3	ITPR2_Echinorhinus_cookei_GCA_057876775.1_ITPR2_17288896	ITPR2_Gallus_gallus_Chicken_F1P1X4	ITPR2_Gekko_japonicus_Schlegel_s_Japanese_ge_A0ABM1LG32	ITPR2_Homo_sapiens_Human_Q14571	ITPR2_Mus_musculus_Mouse_Q9Z329	ITPR2_Nibea_albiflora_GCA_014281875.1_ITPR2_12447838	ITPR2_Rattus_norvegicus_Rat_P29995	ITPR2_Strigops_habroptila_Kakapo_A0A672UP22	ITPR2_Xenopus_tropicalis_Western_clawed_frog_A0A6I8RGU0	ITPR3_Athene_cunicularia_Burrowing_owl_Speot_A0A663MIF9	ITPR3_Callorhinchus_milii_Ghost_shark_A0A4W3GWE7	ITPR3_Copsychus_sechellarum_GCA_054084135.1_ITPR3_2574051	ITPR3_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M6Z266	ITPR3_Echinorhinus_cookei_GCA_057876775.1_ITPR3_46076206	ITPR3_Gallus_gallus_Chicken_A0A8V1ACE6	ITPR3_Homo_sapiens_Human_Q14573	ITPR3_Hymenochirus_boettgeri_GCA_019447015.1_ITPR3_126480658	ITPR3_Latimeria_chalumnae_Coelacanth_H3B932	ITPR3_Mus_musculus_Mouse_P70227	ITPR3_Nothobranchius_furzeri_Turquoise_killi_A0A8C6KWV8	ITPR3_Pogona_vitticeps_central_bearded_drago_A0A6J0TV85	ITPR3_Rattus_norvegicus_Rat_Q63269	ITPR3_Saguinus_oedipus_GCA_031835075.1_ITPR3_43596197	ITPR3_Sousa_chinensis_GCA_007760645.1_ITPR3_5949234	ITPR3_Sphenodon_punctatus_GCA_003113815.1_ITPR3_3264626	ITPR3_Spizella_passerina_GCA_056776345.1_ITPR3_2783550	ITPR3_Xenopus_tropicalis_Western_clawed_frog_A0A8J0SYK9	vertebrate_basal_Callorhinchus_milii_Ghost_shark_A0A4W3JHJ0	vertebrate_basal_Callorhinchus_milii_Ghost_shark_A0A4W3IQL0	vertebrate_basal_Callorhinchus_milii_Ghost_shark_A0A4W3JQ24	vertebrate_basal_Chiloscyllium_punctatum_Brownbanded_ba_A0A401SQC9	vertebrate_basal_Chiloscyllium_punctatum_Brownbanded_ba_A0A401S8Q3	vertebrate_basal_Chiloscyllium_punctatum_Brownbanded_ba_A0A401RNU3	vertebrate_basal_Latimeria_chalumnae_GCF_037176945.1_ITPR1_35775795	vertebrate_basal_Myxine_glutinosa_GCF_964187855.1_ITPR1_86116883	vertebrate_basal_Myxine_glutinosa_GCF_964187855.1_ITPR1_122839381	vertebrate_basal_Myxine_glutinosa_GCF_964187855.1_ITPR1_297520938	vertebrate_basal_Petromyzon_marinus_Sea_lamprey_A0AAJ7U4X1	vertebrate_basal_Petromyzon_marinus_Sea_lamprey_A0ACM8BRT5	vertebrate_basal_Petromyzon_marinus_Sea_lamprey_A0ACM8C056	invert_metazoa_Actinia_tenebrosa_Australian_red_warat_A0A6P8IUM8	invert_metazoa_Amphimedon_queenslandica_Sponge_A0AAN0JIF7	invert_metazoa_Araneus_ventricosus_Orbweaver_spider_E_A0A4Y2F2N2	invert_metazoa_Brachionus_calyciflorus_A0A813MP72	invert_metazoa_Branchiostoma_lanceolatum_Common_lance_A0A8K0A0Y4	invert_metazoa_Bugula_neritina_Brown_bryozoan_Sertula_A0A7J7J401	invert_metazoa_Caenorhabditis_elegans_Q9Y0A1	invert_metazoa_Capitella_teleta_Polychaete_worm_R7TPX0	invert_metazoa_Convolutriloba_macropyga_GCF_964194025.1_copy1_11915090	invert_metazoa_Dicyema_japonicum_GCA_011109175.1_copy1_1388155	invert_metazoa_Dimorphilus_gyrociliatus_GCA_904063045.1_copy4_2597059	invert_metazoa_Dimorphilus_gyrociliatus_GCA_904063045.1_copy1_1267705	invert_metazoa_Dimorphilus_gyrociliatus_GCA_904063045.1_copy5_3583648	invert_metazoa_Dimorphilus_gyrociliatus_GCA_904063045.1_copy2_131952	invert_metazoa_Drosophila_melanogaster_Fruit_fly_P29993	invert_metazoa_Dugesia_japonica_Planarian_R9S1J3	invert_metazoa_Dysidea_avara_GCF_963678975.1_copy7_13836631	invert_metazoa_Dysidea_avara_GCF_963678975.1_copy5_27474136	invert_metazoa_Dysidea_avara_GCF_963678975.1_copy2_7972063	invert_metazoa_Dysidea_avara_GCF_963678975.1_copy6_5305343	invert_metazoa_Epiperipatus_broadwayi_GCA_028023455.1_copy1_8600421	invert_metazoa_Fasciola_hepatica_Liver_fluke_A0A4E0RYC0	invert_metazoa_Flaccisagitta_enflata_GCA_965153355.1_copy1_35611522	invert_metazoa_Gordionus_wolterstorffii_GCA_976986565.1_copy1_11909076	invert_metazoa_Hirondellea_gigas_A0A6A7G5P7	invert_metazoa_Hypsibius_exemplaris_Freshwater_tardig_A0A1W0X7L5	invert_metazoa_Intoshia_linei_GCA_001642005.1_copy1_548	invert_metazoa_Lepidodermella_squamata_GCA_047495785.1_copy1_1478289	invert_metazoa_Limulus_polyphemus_Atlantic_horseshoe__A0ABM1SEU6	invert_metazoa_Lingula_anatina_Brachiopod_Lingula_ung_A0A1S3JYY5	invert_metazoa_Littorina_saxatilis_A0AAN9BAK1	invert_metazoa_Macrostomum_lignano_GCA_002269645.1_copy10_370736	invert_metazoa_Macrostomum_lignano_GCA_002269645.1_copy8_50053	invert_metazoa_Macrostomum_lignano_GCA_002269645.1_copy5_191213	invert_metazoa_Macrostomum_lignano_GCA_002269645.1_copy2_9986	invert_metazoa_Mnemiopsis_leidyi_Sea_walnut_Warty_com_A0ACF8YJ40	invert_metazoa_Mytilus_coruscus_Sea_mussel_A0A6J7ZY28	invert_metazoa_Neoechinorhynchus_agilis_GCA_051530055.1_copy1_5945861	invert_metazoa_Patiria_pectinifera_Starfish_Asterina__Q8WSR4	invert_metazoa_Phallusia_mammillata_A0A6F9DES0	invert_metazoa_Phoronis_australis_GCA_055505105.1_copy2_18943062	invert_metazoa_Raillietiella_orientalis_GCA_036172245.1_copy1_155838	invert_metazoa_Saccoglossus_kowalevskii_Acorn_worm_A0ACM8C709	invert_metazoa_Trichinella_britovi_Parasitic_roundwor_A0A0V1CUW8	invert_metazoa_Trichoplax_adhaerens_Trichoplax_reptan_B3RUD1	invert_metazoa_Tubiluchus_corallicola_GCA_030141605.1_copy1_290621	invert_metazoa_Tubulanus_polymorphus_GCF_964204645.1_copy2_7918633	plant_Chlamydomonas_reinhardtii_Chlamydomona_A0A2K3CTW4	plant_Cymbomonas_tetramitiformis_A0AAE0G204	plant_Tetrabaena_socialis_A0A2J8AAQ9	protist_Acanthamoeba_castellanii_strain_ATCC_3_L8GF85	protist_Aphanomyces_stellatus_A0A485LKV7	protist_Aureococcus_anophagefferens_GCF_000186865.1_copy2_139898	protist_Dictyostelium_discoideum_Social_amoeba_Q9NA13	protist_Fonticula_alba_Slime_mold_A0A058ZDJ2	protist_Leishmania_martiniquensis_A0A836HD65	protist_Naegleria_fowleri_Brain_eating_amoeba_A0A6A5C2J4	protist_Naegleria_lovaniensis_Amoeba_A0AA88KEU5	protist_Paratrimastix_pyriformis_A0ABQ8UZM6	protist_Prymnesium_parvum_Toxic_golden_alga_A0AB34K5R9	protist_Saprolegnia_diclina_strain_VS20_T0QLN2	protist_Stentor_coeruleus_GCA_001970955.1_copy5_35430	protist_Stentor_coeruleus_GCA_001970955.1_copy3_5764	protist_Stentor_coeruleus_GCA_001970955.1_copy2_370	protist_Stentor_coeruleus_GCA_001970955.1_copy1_8516	protist_Stylonychia_lemnae_Ciliate_A0A078ASZ8	protist_Triparma_laevis_f._longispina_A0A9W7DWA0	protist_Triparma_retinervis_A0A9W7AFH6	protist_Vermamoeba_vermiformis_GCA_020696425.1_copy1_85472	fungi_Entomophthora_muscae_A0ACC2TPX2	fungi_Jimgerdemannia_flammicorona_A0A433QY11	RYR_Caenorhabditis_elegans_Q94279	RYR_Drosophila_melanogaster_Fruit_fly_Q24498	RYR_Hemicentrotus_pulcherrimus_Sea_urchin__Q8TA74	RYR_Homo_sapiens_Human_P21817	RYR_Homo_sapiens_Human_Q92736	RYR_Homo_sapiens_Human_Q15413
ITPR1_Mus_musculus_Mouse_P11881	0.9863	0.9909	0.9131	0.9474	0.9096	0.9096	0.9371	0.9857	0.9971	0.9261	1.0000	0.9834	0.9360	0.9202	0.9633	0.7674	0.7599	0.8074	0.8105	0.8077	0.8082	0.8100	0.7788	0.8082	0.8117	0.8066	0.7430	0.7471	0.7522	0.7325	0.7496	0.7522	0.7481	0.7358	0.7232	0.7463	0.7347	0.7493	0.7445	0.7481	0.7476	0.7493	0.7522	0.7395	0.9210	0.9357	0.8106	0.9473	0.7538	0.7991	0.9281	0.7394	0.7817	0.8011	0.8617	0.8296	0.7862	0.7494	0.5313	0.7782	0.6186	0.7965	0.2569	0.5098	0.7817	0.6510	0.5056	0.2677	0.7149	0.2750	0.2694	0.7280	0.6364	0.2669	0.2525	0.2598	0.2702	0.7745	0.3962	0.6822	0.6237	0.6651	0.5718	0.2516	0.2659	0.7669	0.7781	0.7596	0.2552	0.2578	0.2588	0.6497	0.6460	0.2680	0.5756	0.7986	0.6928	0.2503	0.6709	0.2851	0.5176	0.2797	0.7224	0.2688	0.2393	0.2840	0.2275	0.3491	0.2743	0.2768	0.2372	0.4183	0.2374	0.2771	0.3034	0.2349	0.2711	0.2731	0.2775	0.2615	0.2659	0.2789	0.3058	0.2497	0.2397	0.3443	0.2794	0.2961	0.2666	0.2621	0.2632	0.2585	0.2540	0.2612
ITPR1_Podarcis_muralis_Wall_lizard_Lacerta_m_A0A670JBK6	0.9886	0.9777	0.9143	0.9526	0.9130	0.9130	0.9411	0.9869	0.9851	0.9290	0.9834	1.0000	0.9360	0.9196	0.9622	0.7657	0.7627	0.8051	0.8094	0.8065	0.8065	0.8082	0.7759	0.8071	0.8111	0.8049	0.7453	0.7506	0.7556	0.7336	0.7513	0.7550	0.7487	0.7364	0.7238	0.7457	0.7352	0.7499	0.7440	0.7493	0.7476	0.7510	0.7562	0.7413	0.9204	0.9345	0.8084	0.9467	0.7562	0.7955	0.9310	0.7388	0.7829	0.7977	0.8623	0.8273	0.7890	0.7511	0.5313	0.7776	0.6192	0.7930	0.2579	0.5115	0.7817	0.6492	0.5050	0.2689	0.7149	0.2762	0.2701	0.7285	0.6381	0.2682	0.2525	0.2591	0.2709	0.7751	0.3968	0.6834	0.6225	0.6663	0.5729	0.2526	0.2659	0.7674	0.7757	0.7619	0.2564	0.2591	0.2607	0.6480	0.6471	0.2699	0.5738	0.7969	0.6917	0.2516	0.6716	0.2870	0.5194	0.2797	0.7205	0.2701	0.2393	0.2840	0.2275	0.3497	0.2749	0.2768	0.2359	0.4165	0.2374	0.2752	0.3034	0.2369	0.2717	0.2731	0.2775	0.2602	0.2659	0.2795	0.3064	0.2522	0.2410	0.3449	0.2794	0.2967	0.2679	0.2646	0.2619	0.2591	0.2547	0.2618
ITPR1_Salarias_fasciatus_Jewelled_blenny_Ble_A0A672IUQ7	0.9371	0.9291	0.9309	0.9503	0.9256	0.9256	0.9394	0.9377	0.9360	0.9023	0.9360	0.9360	1.0000	0.9024	0.9359	0.7594	0.7530	0.7949	0.7997	0.7962	0.7934	0.7956	0.7685	0.7945	0.7985	0.7963	0.7326	0.7331	0.7424	0.7250	0.7385	0.7418	0.7407	0.7266	0.7100	0.7371	0.7244	0.7390	0.7354	0.7407	0.7390	0.7390	0.7430	0.7321	0.8999	0.9146	0.7975	0.9262	0.7411	0.7833	0.9036	0.7331	0.7806	0.7909	0.8446	0.8273	0.7810	0.7443	0.5261	0.7702	0.6129	0.7799	0.2608	0.5046	0.7748	0.6440	0.5015	0.2638	0.7092	0.2756	0.2657	0.7199	0.6340	0.2663	0.2551	0.2585	0.2723	0.7632	0.3933	0.6774	0.6179	0.6617	0.5666	0.2516	0.2677	0.7594	0.7689	0.7470	0.2577	0.2566	0.2594	0.6400	0.6466	0.2699	0.5664	0.7831	0.6865	0.2541	0.6639	0.2876	0.5153	0.2791	0.7050	0.2682	0.2350	0.2797	0.2298	0.3503	0.2699	0.2768	0.2372	0.4111	0.2348	0.2771	0.3041	0.2376	0.2743	0.2719	0.2750	0.2608	0.2678	0.2802	0.3083	0.2515	0.2429	0.3449	0.2775	0.2987	0.2615	0.2653	0.2613	0.2598	0.2572	0.2625
ITPR1_Somniosus_microcephalus_GCF_052327205.1_ITPR1_147905519	0.9219	0.9150	0.8749	0.9093	0.8758	0.8758	0.8961	0.9214	0.9208	0.8884	0.9202	0.9196	0.9024	1.0000	0.9125	0.7543	0.7490	0.7905	0.8033	0.7982	0.7970	0.7993	0.7651	0.7976	0.8033	0.7966	0.7216	0.7278	0.7326	0.7151	0.7297	0.7308	0.7291	0.7149	0.6978	0.7261	0.7133	0.7303	0.7243	0.7285	0.7274	0.7297	0.7326	0.7210	0.9271	0.9430	0.7971	0.9582	0.7313	0.7973	0.8896	0.7204	0.7681	0.7773	0.8381	0.8105	0.7657	0.7299	0.5163	0.7622	0.6060	0.7800	0.2470	0.5023	0.7650	0.6319	0.4884	0.2600	0.7020	0.2675	0.2632	0.7105	0.6223	0.2552	0.2426	0.2505	0.2628	0.7496	0.3791	0.6673	0.6108	0.6487	0.5536	0.2463	0.2610	0.7451	0.7812	0.7338	0.2470	0.2503	0.2513	0.6302	0.6334	0.2618	0.5225	0.7735	0.6857	0.2447	0.6467	0.2789	0.5026	0.2689	0.6927	0.2638	0.2330	0.2773	0.2280	0.3333	0.2650	0.2623	0.2352	0.3979	0.2328	0.2645	0.2993	0.2270	0.2640	0.2645	0.2644	0.2492	0.2531	0.2650	0.3016	0.2447	0.2319	0.3321	0.2662	0.2841	0.2583	0.2518	0.2510	0.2515	0.2476	0.2528
ITPR1_Xenopus_tropicalis_Western_clawed_frog_A0A8J0T3U5	0.9639	0.9570	0.9129	0.9433	0.9076	0.9076	0.9336	0.9628	0.9633	0.9166	0.9633	0.9622	0.9359	0.9125	1.0000	0.7600	0.7542	0.8013	0.8068	0.8045	0.8016	0.8033	0.7720	0.8010	0.8056	0.8033	0.7377	0.7424	0.7486	0.7342	0.7478	0.7474	0.7411	0.7328	0.7180	0.7387	0.7289	0.7417	0.7364	0.7417	0.7394	0.7463	0.7491	0.7377	0.9126	0.9285	0.8073	0.9384	0.7477	0.7928	0.9186	0.7382	0.7818	0.7927	0.8608	0.8298	0.7880	0.7466	0.5267	0.7732	0.6201	0.7926	0.2589	0.5075	0.7812	0.6502	0.5021	0.2702	0.7154	0.2743	0.2701	0.7228	0.6326	0.2650	0.2538	0.2591	0.2689	0.7662	0.3950	0.6784	0.6165	0.6638	0.5708	0.2484	0.2665	0.7652	0.7708	0.7590	0.2539	0.2572	0.2594	0.6443	0.6440	0.2674	0.5720	0.7918	0.6916	0.2509	0.6690	0.2870	0.5171	0.2810	0.7140	0.2713	0.2393	0.2821	0.2267	0.3466	0.2724	0.2755	0.2347	0.4163	0.2368	0.2771	0.3041	0.2363	0.2704	0.2756	0.2756	0.2641	0.2659	0.2783	0.3051	0.2503	0.2436	0.3449	0.2775	0.2980	0.2666	0.2666	0.2600	0.2579	0.2527	0.2612
ITPR2_Astatotilapia_calliptera_Eastern_river_A0AAX7UHL1	0.7680	0.7629	0.7543	0.7634	0.7539	0.7539	0.7600	0.7686	0.7663	0.7312	0.7674	0.7657	0.7594	0.7543	0.7600	1.0000	0.8491	0.8251	0.8443	0.8363	0.8403	0.8369	0.9203	0.8380	0.8466	0.8404	0.7183	0.7220	0.7269	0.7101	0.7204	0.7263	0.7281	0.7111	0.6928	0.7268	0.7077	0.7263	0.7245	0.7286	0.7263	0.7223	0.7275	0.7206	0.7459	0.7620	0.8267	0.7722	0.7247	0.8128	0.7323	0.6884	0.7074	0.7320	0.7571	0.7456	0.7107	0.6928	0.5099	0.7124	0.5889	0.7238	0.2520	0.4879	0.7174	0.6086	0.4956	0.2587	0.6686	0.2655	0.2650	0.6715	0.6149	0.2617	0.2558	0.2631	0.2709	0.7026	0.3933	0.6368	0.5951	0.6263	0.5488	0.2557	0.2640	0.6983	0.7072	0.6886	0.2652	0.2597	0.2632	0.6182	0.6115	0.2668	0.5683	0.7126	0.6567	0.2547	0.6223	0.2794	0.5067	0.2772	0.6521	0.2682	0.2381	0.2772	0.2306	0.3304	0.2637	0.2762	0.2372	0.3936	0.2374	0.2670	0.2972	0.2317	0.2769	0.2694	0.2738	0.2641	0.2575	0.2630	0.2982	0.2460	0.2378	0.3443	0.2819	0.2865	0.2576	0.2531	0.2535	0.2559	0.2495	0.2657
ITPR2_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M9PQQ3	0.7627	0.7570	0.7501	0.7576	0.7491	0.7491	0.7530	0.7621	0.7610	0.7317	0.7599	0.7627	0.7530	0.7490	0.7542	0.8491	1.0000	0.8205	0.8391	0.8322	0.8379	0.8351	0.8698	0.8333	0.8408	0.8340	0.7090	0.7114	0.7193	0.7088	0.7162	0.7187	0.7164	0.7069	0.6892	0.7157	0.6972	0.7204	0.7134	0.7176	0.7170	0.7176	0.7187	0.7170	0.7458	0.7589	0.8185	0.7645	0.7184	0.8127	0.7327	0.6825	0.7055	0.7216	0.7553	0.7443	0.7145	0.6892	0.5148	0.7100	0.5961	0.7197	0.2530	0.4882	0.7190	0.6159	0.4947	0.2599	0.6754	0.2618	0.2650	0.6701	0.6136	0.2656	0.2564	0.2625	0.2689	0.6994	0.3941	0.6336	0.5884	0.6232	0.5514	0.2476	0.2553	0.6987	0.7113	0.6913	0.2577	0.2591	0.2594	0.6271	0.6124	0.2655	0.5701	0.7049	0.6628	0.2503	0.6336	0.2705	0.5208	0.2707	0.6453	0.2631	0.2376	0.2761	0.2221	0.3381	0.2600	0.2744	0.2361	0.4017	0.2350	0.2640	0.2949	0.2344	0.2719	0.2638	0.2620	0.2623	0.2564	0.2606	0.3003	0.2491	0.2404	0.3420	0.2764	0.2872	0.2603	0.2584	0.2608	0.2632	0.2593	0.2672
ITPR2_Echinorhinus_cookei_GCA_057876775.1_ITPR2_17288896	0.8069	0.8023	0.7846	0.8046	0.7836	0.7836	0.8000	0.8063	0.8057	0.7725	0.8074	0.8051	0.7949	0.7905	0.8013	0.8251	0.8205	1.0000	0.8884	0.8912	0.8895	0.8849	0.8447	0.8827	0.8901	0.8850	0.7527	0.7587	0.7631	0.7457	0.7641	0.7625	0.7648	0.7513	0.7347	0.7583	0.7456	0.7625	0.7572	0.7653	0.7608	0.7602	0.7625	0.7585	0.7886	0.8023	0.9268	0.8091	0.7629	0.9424	0.7738	0.7222	0.7343	0.7526	0.7840	0.7787	0.7467	0.7105	0.5168	0.7358	0.6032	0.7507	0.2539	0.4994	0.7446	0.6289	0.5050	0.2664	0.6871	0.2718	0.2650	0.6968	0.6190	0.2611	0.2525	0.2611	0.2709	0.7264	0.3962	0.6562	0.6155	0.6349	0.5597	0.2505	0.2653	0.7223	0.7335	0.7189	0.2633	0.2635	0.2644	0.6285	0.6333	0.2724	0.5849	0.7384	0.6728	0.2534	0.6511	0.2769	0.5142	0.2740	0.6749	0.2650	0.2356	0.2747	0.2227	0.3354	0.2649	0.2695	0.2379	0.4063	0.2335	0.2739	0.2953	0.2297	0.2730	0.2694	0.2725	0.2660	0.2607	0.2637	0.3026	0.2472	0.2378	0.3424	0.2813	0.2929	0.2556	0.2550	0.2593	0.2547	0.2514	0.2631
ITPR2_Gallus_gallus_Chicken_F1P1X4	0.8111	0.8065	0.7865	0.8065	0.7850	0.7850	0.7991	0.8122	0.8094	0.7762	0.8105	0.8094	0.7997	0.8033	0.8068	0.8443	0.8391	0.8884	1.0000	0.9525	0.9697	0.9634	0.8645	0.9599	0.9926	0.9416	0.7519	0.7566	0.7593	0.7424	0.7555	0.7605	0.7639	0.7481	0.7245	0.7626	0.7463	0.7639	0.7603	0.7639	0.7616	0.7582	0.7599	0.7519	0.7947	0.8096	0.8941	0.8199	0.7614	0.8766	0.7775	0.7292	0.7441	0.7596	0.7888	0.7875	0.7577	0.7169	0.5209	0.7423	0.6025	0.7474	0.2549	0.4939	0.7523	0.6277	0.5074	0.2625	0.6912	0.2693	0.2663	0.6982	0.6212	0.2624	0.2512	0.2585	0.2702	0.7324	0.3961	0.6549	0.6116	0.6445	0.5681	0.2495	0.2671	0.7287	0.7373	0.7213	0.2621	0.2660	0.2644	0.6456	0.6339	0.2687	0.5886	0.7425	0.6768	0.2584	0.6466	0.2788	0.5174	0.2759	0.6712	0.2707	0.2340	0.2788	0.2286	0.3402	0.2634	0.2706	0.2439	0.4144	0.2358	0.2667	0.3019	0.2307	0.2767	0.2753	0.2760	0.2573	0.2623	0.2684	0.3055	0.2512	0.2394	0.3460	0.2810	0.2939	0.2637	0.2592	0.2610	0.2627	0.2550	0.2687
ITPR2_Gekko_japonicus_Schlegel_s_Japanese_ge_A0ABM1LG32	0.8088	0.8037	0.7842	0.8060	0.7861	0.7861	0.7985	0.8100	0.8065	0.7727	0.8077	0.8065	0.7962	0.7982	0.8045	0.8363	0.8322	0.8912	0.9525	1.0000	0.9519	0.9473	0.8571	0.9445	0.9548	0.9353	0.7553	0.7566	0.7639	0.7424	0.7596	0.7651	0.7674	0.7493	0.7290	0.7621	0.7440	0.7657	0.7615	0.7662	0.7634	0.7616	0.7634	0.7542	0.7947	0.8090	0.8907	0.8158	0.7650	0.8795	0.7740	0.7252	0.7418	0.7607	0.7859	0.7841	0.7543	0.7129	0.5174	0.7423	0.6008	0.7451	0.2579	0.4980	0.7459	0.6242	0.5080	0.2625	0.6883	0.2718	0.2644	0.6965	0.6160	0.2643	0.2485	0.2565	0.2730	0.7294	0.3955	0.6580	0.6092	0.6394	0.5641	0.2526	0.2665	0.7304	0.7324	0.7190	0.2602	0.2616	0.2638	0.6428	0.6327	0.2699	0.5830	0.7414	0.6768	0.2566	0.6511	0.2800	0.5145	0.2759	0.6703	0.2707	0.2334	0.2769	0.2255	0.3389	0.2665	0.2659	0.2375	0.4131	0.2351	0.2692	0.2994	0.2320	0.2760	0.2747	0.2747	0.2599	0.2623	0.2691	0.3093	0.2494	0.2394	0.3479	0.2816	0.2933	0.2592	0.2573	0.2603	0.2627	0.2556	0.2674
ITPR2_Homo_sapiens_Human_Q14571	0.8077	0.8048	0.7825	0.7985	0.7833	0.7833	0.7934	0.8088	0.8071	0.7756	0.8082	0.8065	0.7934	0.7970	0.8016	0.8403	0.8379	0.8895	0.9697	0.9519	1.0000	0.9817	0.8622	0.9794	0.9737	0.9428	0.7524	0.7572	0.7611	0.7418	0.7602	0.7622	0.7657	0.7481	0.7279	0.7621	0.7445	0.7662	0.7609	0.7639	0.7622	0.7616	0.7611	0.7501	0.7930	0.8067	0.8890	0.8141	0.7638	0.8781	0.7769	0.7252	0.7436	0.7590	0.7865	0.7806	0.7577	0.7192	0.5163	0.7394	0.6031	0.7468	0.2559	0.4928	0.7465	0.6277	0.5074	0.2664	0.6878	0.2687	0.2682	0.6976	0.6218	0.2630	0.2518	0.2571	0.2702	0.7300	0.3973	0.6555	0.6145	0.6422	0.5635	0.2537	0.2653	0.7310	0.7373	0.7185	0.2621	0.2653	0.2644	0.6433	0.6321	0.2693	0.5830	0.7425	0.6739	0.2603	0.6504	0.2788	0.5133	0.2778	0.6731	0.2726	0.2340	0.2769	0.2302	0.3396	0.2597	0.2706	0.2375	0.4144	0.2339	0.2673	0.2976	0.2307	0.2773	0.2735	0.2747	0.2599	0.2643	0.2684	0.3061	0.2531	0.2426	0.3466	0.2810	0.2958	0.2624	0.2598	0.2635	0.2640	0.2569	0.2706
ITPR2_Mus_musculus_Mouse_Q9Z329	0.8094	0.8065	0.7842	0.8002	0.7827	0.7827	0.7939	0.8105	0.8088	0.7756	0.8100	0.8082	0.7956	0.7993	0.8033	0.8369	0.8351	0.8849	0.9634	0.9473	0.9817	1.0000	0.8594	0.9926	0.9668	0.9410	0.7524	0.7560	0.7611	0.7389	0.7573	0.7622	0.7651	0.7481	0.7279	0.7615	0.7434	0.7662	0.7603	0.7634	0.7616	0.7611	0.7611	0.7513	0.7941	0.8079	0.8867	0.8164	0.7620	0.8759	0.7769	0.7235	0.7453	0.7602	0.7876	0.7841	0.7560	0.7203	0.5151	0.7411	0.6019	0.7451	0.2579	0.4939	0.7465	0.6259	0.5074	0.2657	0.6872	0.2699	0.2676	0.6959	0.6189	0.2643	0.2512	0.2591	0.2709	0.7288	0.3991	0.6562	0.6157	0.6400	0.5635	0.2557	0.2665	0.7321	0.7342	0.7173	0.2633	0.2685	0.2663	0.6462	0.6321	0.2687	0.5830	0.7425	0.6751	0.2609	0.6492	0.2781	0.5139	0.2772	0.6685	0.2758	0.2359	0.2769	0.2302	0.3408	0.2621	0.2732	0.2369	0.4144	0.2345	0.2692	0.3007	0.2313	0.2773	0.2753	0.2754	0.2592	0.2636	0.2684	0.3049	0.2525	0.2439	0.3473	0.2810	0.2958	0.2657	0.2598	0.2642	0.2633	0.2556	0.2706
ITPR2_Nibea_albiflora_GCA_014281875.1_ITPR2_12447838	0.7782	0.7736	0.7650	0.7731	0.7632	0.7632	0.7668	0.7788	0.7777	0.7445	0.7788	0.7759	0.7685	0.7651	0.7720	0.9203	0.8698	0.8447	0.8645	0.8571	0.8622	0.8594	1.0000	0.8582	0.8657	0.8606	0.7255	0.7267	0.7342	0.7191	0.7298	0.7348	0.7399	0.7200	0.7052	0.7363	0.7172	0.7359	0.7346	0.7394	0.7371	0.7319	0.7348	0.7273	0.7622	0.7783	0.8411	0.7845	0.7330	0.8279	0.7456	0.7053	0.7152	0.7358	0.7656	0.7511	0.7190	0.6954	0.5172	0.7202	0.5935	0.7288	0.2539	0.4962	0.7236	0.6220	0.4944	0.2587	0.6729	0.2630	0.2650	0.6769	0.6132	0.2611	0.2525	0.2605	0.2689	0.7115	0.3932	0.6436	0.5968	0.6281	0.5535	0.2505	0.2621	0.7032	0.7152	0.6986	0.2602	0.2584	0.2600	0.6309	0.6161	0.2699	0.5664	0.7175	0.6655	0.2547	0.6268	0.2769	0.5142	0.2772	0.6511	0.2669	0.2412	0.2766	0.2314	0.3342	0.2624	0.2768	0.2359	0.4033	0.2381	0.2676	0.2953	0.2304	0.2717	0.2675	0.2719	0.2589	0.2562	0.2637	0.2970	0.2441	0.2391	0.3405	0.2788	0.2884	0.2582	0.2524	0.2542	0.2559	0.2514	0.2618
